,user_id,source
115,02047f6e-aa8c-4046-88ae-5c7e3dbe9a89,instagram_new_adverts
116,02054843-1e25-44a0-a54d-a93ef5c80cc6,yandex_direct
117,020bdd80-1d71-4fd7-a26a-ca7adbade3c4,facebook_ads
118,020e2f96-e1cb-4b35-9a55-9011d8803856,youtube_channel_reklama
119,02183536-951f-4219-89e2-1b8044b4e2e1,yandex_direct
120,021863a8-7956-483e-b72a-71436a1e194e,instagram_new_adverts
121,0219ecf1-ef8b-4441-bce9-ec9e90b6ba9c,facebook_ads
122,022261fd-77ef-452e-8d60-5fde636203cc,youtube_channel_reklama
123,0225151e-7ce8-4b6f-8ad7-48fe4afa7f0a,yandex_direct
124,022646b2-7f14-491b-b1a7-3bdf916fe11c,yandex_direct
125,02277858-a8bb-43ff-9715-4ca0f3ac22b2,yandex_direct
126,022f0fc7-9847-4893-b291-115c0cfd6bed,instagram_new_adverts
127,023981cd-dd80-4062-933a-0ef93902bd3d,facebook_ads
128,023a24d3-da92-4062-862a-b46990c8374c,instagram_new_adverts
129,023b5e6b-e789-43fb-b450-b9db1eec5e20,youtube_channel_reklama
130,02413a98-45a6-4b5f-b89f-8c4b1d4e924b,yandex_direct
131,0249dc44-7616-4dc1-b7a2-a4c2888c3e08,instagram_new_adverts
132,0254fbdf-2bee-439d-9f05-bf487692cfb2,youtube_channel_reklama
133,02570066-f420-46eb-bd08-9f4c1dde839f,instagram_new_adverts
134,025ade1d-d30e-4195-b14a-72f98e0c812b,youtube_channel_reklama
135,025b513f-b427-4827-846d-b3697155ca98,instagram_new_adverts
136,025df02a-6265-4900-8525-cefb1508a5e4,facebook_ads
137,0263cbb2-58c9-403f-b86c-de2d9e7f7d20,youtube_channel_reklama
138,026a9165-280d-4dcd-9f1a-ace8a375b3ce,facebook_ads
139,026aa7f8-68bb-49bb-8e15-617403b2ea8d,facebook_ads
140,026ab851-761f-4b67-91de-5e3e3851d5f9,facebook_ads
141,0271ad44-385c-4b28-9548-bdf385cc918a,yandex_direct
142,027296db-827a-425c-8eaa-341938767af1,facebook_ads
143,0275391e-75f8-4892-a2cf-b8da4a952544,instagram_new_adverts
144,027c0478-fda1-4c58-a00b-79f9724e9d93,instagram_new_adverts
145,0283c103-6572-4382-a7af-62390340eb24,facebook_ads
146,028d7049-94e5-4215-b557-96b4bfee1006,youtube_channel_reklama
147,028eb0c9-3889-4e9a-8d0c-079dae820a34,youtube_channel_reklama
148,0290cf36-cc89-4418-8989-021d2bd43d99,instagram_new_adverts
149,0296c1f8-aed6-4538-b737-418821666794,yandex_direct
150,0297475c-4308-4317-9c9d-d7fe713f80e1,youtube_channel_reklama
151,0297578e-bff9-4254-8d40-2d7c625b2c09,yandex_direct
152,02a92408-9e19-4cd0-aaf4-a7eda404150d,facebook_ads
153,02a989cb-52cf-416c-944e-37355c25bd70,youtube_channel_reklama
154,02b2c196-298c-44fd-916b-7956804dcf27,facebook_ads
155,02b5c050-9ff6-41f0-90ab-00fd04880f6a,youtube_channel_reklama
156,02b8a799-ea38-49c2-8d42-01e34baa41b2,yandex_direct
157,02b93fea-11f1-428e-b932-43c9584b8934,yandex_direct
158,02bd3847-93e0-4ff1-92f3-2dc1c8044136,youtube_channel_reklama
159,02bf92c2-17a0-4156-be88-2054fb6b7421,yandex_direct
160,02c57cc0-2310-47c2-b5c0-1b1a6b667ede,instagram_new_adverts
161,02ccf400-511b-4ab3-9b30-fc5f07cc163b,facebook_ads
162,02e87003-b211-4f6b-a0c7-24c27edce552,instagram_new_adverts
163,02e9dcb3-6316-4bd1-aff5-8f9e23fee745,yandex_direct
164,02ee8427-10c1-40bc-a520-208b6a8c8265,yandex_direct
165,02ee9519-4b58-47b4-a006-85415e2d0564,yandex_direct
166,02ef8d68-e1d2-4576-bfc8-58c2cfa5b284,youtube_channel_reklama
167,0301c822-ed31-46cc-b532-9c7dabb2f595,instagram_new_adverts
168,03044bb6-8a5c-4aef-9088-470a3c2b28cc,instagram_new_adverts
169,0309633d-99cb-4011-ab8e-5187e1bbfc72,yandex_direct
170,030c1b64-d192-40f4-8dbf-18ad18e809df,youtube_channel_reklama
171,0313c862-c4a0-4982-8938-2b74cf7e9e1d,facebook_ads
172,03184236-af55-48fe-b67e-c2bcd8290332,youtube_channel_reklama
173,0318c26d-8c6d-4f5f-8ae0-828d1c7c887f,yandex_direct
174,0322b711-b7ef-434b-981c-afa1aa81bc60,instagram_new_adverts
175,032557ae-ba95-4ab7-8298-50f9c89b8c00,instagram_new_adverts
176,03263ef1-d8ea-4e49-bff5-d0a932dcce4d,yandex_direct
177,0326e716-71f1-475c-9a7f-4c35216fa26e,facebook_ads
178,0327fe82-dacb-40cd-9ecc-f359d9d36993,instagram_new_adverts
179,03286325-87a1-4648-9efa-1987501909de,yandex_direct
180,032b3ba1-7d71-43f6-b00b-8e1ce8970de5,yandex_direct
181,0331d247-4e35-40a9-ac09-4e6d5cd7acd9,instagram_new_adverts
182,033364dc-f264-409c-b525-ad2c818723be,yandex_direct
183,0339859f-db57-4cac-a7b0-c26ecfa693c5,facebook_ads
184,033d029b-5ef8-4425-923f-93d1a949f187,instagram_new_adverts
185,033dcabd-7b59-40c0-9b11-40250107d048,yandex_direct
186,033ea1a7-6e58-4438-9eb5-c86249e00d69,yandex_direct
187,0343d015-46c4-4383-8b2e-89be5e7ae600,instagram_new_adverts
188,03460c24-5789-4b48-ad0e-7b15278ab28b,instagram_new_adverts
189,03463c79-6ea9-4c67-98f0-09fce689665e,youtube_channel_reklama
190,034725d6-c03e-4ba7-bc54-84ffd286996c,yandex_direct
191,03474cd6-7e84-4479-9ffe-64c8866696d5,facebook_ads
192,03515a94-7641-4912-95db-f1bac3bfc081,facebook_ads
193,03583245-5b93-49df-82da-a3dd1bbd6f4f,yandex_direct
194,036620fc-cdeb-4490-bfa7-174ae20eff50,yandex_direct
195,036863d4-1fea-4faa-925a-a036b4d199b6,facebook_ads
196,036b00ed-193e-47e0-b671-283107914312,youtube_channel_reklama
197,036cadc5-9889-4b80-bc20-e6c7c0c1dd74,instagram_new_adverts
198,036fe3d2-3181-415b-9e4e-1c6a7a1255c8,instagram_new_adverts
199,036ff9a4-9d52-4399-b4de-c9fc8a974031,yandex_direct
200,0371cf85-3893-41c7-999e-43fb6408497d,yandex_direct
201,037f18ab-d787-4c8f-9ab4-147fc0d094c9,instagram_new_adverts
202,0388c7b0-085d-4fa2-914c-86b7f0e66b22,instagram_new_adverts
203,0389a90a-e063-41e1-9f67-ca14c2d156fc,instagram_new_adverts
204,03944436-226d-423a-924d-0daa26f5d5ad,yandex_direct
205,03958566-cfc2-477d-9b45-57efe35d38f5,instagram_new_adverts
206,03959492-7a6d-4cd3-ab2e-68b3cdb14be0,facebook_ads
207,03990bc0-47b6-44ce-9f8b-3afb1a97d0e7,instagram_new_adverts
208,03a477fa-e2f6-460f-a4a8-b83c3dd90442,yandex_direct
209,03a6205a-c505-472f-bf95-d12f4edb1ccf,yandex_direct
210,03a632c2-67d3-460e-b733-9aacd887db1f,facebook_ads
211,03af6b52-1faa-4409-9c5d-06ad4865f987,yandex_direct
212,03b6018e-072c-49d3-b6f4-ba2af2f92604,facebook_ads
213,03bc6307-bdf7-4ec9-9835-8b30ee769067,yandex_direct
214,03c05752-44d5-4f7b-a0c1-2ec7608be5db,yandex_direct
215,03c1cbca-391c-4b17-93ea-906caad46363,youtube_channel_reklama
216,03c5ad2d-892e-4376-baec-c124dae85719,yandex_direct
217,03cd2027-4f46-431b-89b3-e60d4500c8dc,yandex_direct
218,03cdef48-7296-450f-a291-3b9115571019,facebook_ads
219,03d0d480-9103-46a3-83f5-22e48127541e,facebook_ads
220,03d37580-b55a-4a45-803d-77f0ae5da5c3,yandex_direct
221,03e5f817-8ee8-4093-9cfa-296a59acfa20,instagram_new_adverts
222,03e74217-1257-4576-bf1d-c3013c5f337b,youtube_channel_reklama
223,03e94891-eb3a-4d35-b5f6-30f57ad8dc07,yandex_direct
224,03eadfe8-d70a-4296-b5f2-c35a5e55d032,instagram_new_adverts
225,03f5d589-4367-4934-aa45-0fa06fa0e982,instagram_new_adverts
226,03fc0528-940d-42bd-bd22-e50cf60ae4f9,youtube_channel_reklama
227,0401b105-9120-4a54-b1f2-acde94d30ab6,instagram_new_adverts
228,04064959-909e-4484-9429-d76c295af7b3,yandex_direct
229,040813c5-ef43-49d0-bbb7-13c532efe6bc,yandex_direct
230,0411317b-f4da-47de-823b-218737b1c5b2,yandex_direct
231,0413cf1d-a0a9-4b9f-926b-8da282a06c72,yandex_direct
232,0417c050-a7d3-4ed4-b4f2-3bfea7f4ff61,facebook_ads
233,041b49ea-d71e-4454-aa8c-2b789e4d3728,yandex_direct
234,042413ad-4946-4326-853a-1698d8c50e9e,facebook_ads
235,042abd3b-83f1-470a-98dd-3f30db2186d2,youtube_channel_reklama
236,042ea948-f88c-4252-b08c-4f90c7f5399f,youtube_channel_reklama
237,042f2d52-609e-4063-afa9-ecec30b527de,instagram_new_adverts
238,042f85e4-550d-480a-b202-a54a3858101b,youtube_channel_reklama
239,042faff7-29d3-40c1-8cac-915d5ba12f3d,facebook_ads
240,043885dd-dfa9-4b1d-b90b-9dbfc78a5a06,facebook_ads
241,043892c0-4555-4266-beb8-8217a870154d,facebook_ads
242,043aedd8-6283-4404-9fc5-ec2d5bbc4018,yandex_direct
243,0446bd64-48a6-46a0-8896-973c12b60976,facebook_ads
244,044bd991-5f50-4ac2-91b4-78c1c19c9792,instagram_new_adverts
245,044cc964-d723-4053-aec3-b5bdf0e789ff,instagram_new_adverts
246,044d0c92-ea0b-4948-bbc4-fc10b89669b7,yandex_direct
247,0450e5d4-3257-4b81-9b70-0be3de610d40,yandex_direct
248,045874d0-2b46-4f15-a544-771d5ef47dcc,yandex_direct
249,0459da60-a70d-4cd6-9cc0-1fc2a2438352,facebook_ads
250,045cc79e-4a5c-423c-bbc3-d7ac1a2e7ffc,youtube_channel_reklama
251,045f4239-ced7-41c9-9485-2bed9f14f8d1,yandex_direct
252,046848dc-8c7c-4f7d-a89c-86f557493390,instagram_new_adverts
253,046a921f-7ce4-4855-b7af-d364729916e6,instagram_new_adverts
254,046b0873-fc16-4e51-8191-d73deb78b93c,yandex_direct
255,046c11a3-1dc7-4041-9dfb-cd8b5def6cd3,youtube_channel_reklama
256,0471f1db-70b5-423e-8d9e-d69cd9dd04b5,instagram_new_adverts
257,0474fc3c-1d2f-466a-9721-b4f819f7dc15,instagram_new_adverts
258,047ad5bc-8c9e-4cc3-b408-7cda8c87a371,yandex_direct
259,04808751-788b-4c6e-ba1a-e7786c034088,yandex_direct
260,0483b56f-68a1-4d27-a296-c7a5af39da18,instagram_new_adverts
261,0485bf5f-9086-48ad-a46f-9c9cf7befe6b,youtube_channel_reklama
262,04869eed-2d70-4caa-84c9-c7c7f203fd30,instagram_new_adverts
263,0495acdb-77fe-454a-8838-6ce52c11b4d2,youtube_channel_reklama
264,0497adf9-8ce8-4d2b-83f9-6590e6e1bcc3,instagram_new_adverts
265,04a54254-a0a8-436c-9fb1-fa3870fef281,youtube_channel_reklama
266,04a76887-c2e0-4568-9895-bf9809056fbd,yandex_direct
267,04b4a421-959b-4e20-ba89-0b1212d6e48d,instagram_new_adverts
268,04b9b038-8c40-4969-ba29-108b7af677ed,facebook_ads
269,04c7b0cf-ed46-4e9b-a251-1e8baab37195,youtube_channel_reklama
270,04cbea4c-e99a-44d9-844f-9a87b0d1fe23,youtube_channel_reklama
271,04cdb0b2-1ef2-4716-b4cc-1d3060d8d044,yandex_direct
272,04ceaa28-00a9-4565-a612-60334a92a56c,facebook_ads
273,04d29955-d9a3-42fd-9852-447b74b63676,yandex_direct
274,04d4e644-8b2c-4201-9e6f-785e8303c18c,yandex_direct
275,04d89ee8-e171-4912-86d5-161a2b879a1d,facebook_ads
276,04da13df-00a5-430d-aeff-538cd6b3cd16,youtube_channel_reklama
277,04da1f50-4436-4418-8477-ead809d2fde3,yandex_direct
278,04de1909-d2d5-422a-98a7-4b681ece52b0,instagram_new_adverts
279,04df0c24-75ad-4e3e-9fee-e5a8c6d5c2df,yandex_direct
280,04df6eb3-eea5-4a6c-a612-4b30d7609935,facebook_ads
281,04ea16c0-98d2-4d99-8a5c-aa6228adf8fa,yandex_direct
282,04f03643-908e-49a8-98f6-e49426ac8ba9,youtube_channel_reklama
283,04fa6941-0f18-419a-b865-851280c6d132,instagram_new_adverts
284,05043a94-a904-4663-a732-0fbccdfdb1cd,yandex_direct
285,05063ac0-23de-4f51-9cfd-acf85c494428,youtube_channel_reklama
286,05150e45-869b-471e-aa1a-e87ddff94326,yandex_direct
287,051a174e-60fb-49f5-b4eb-9435449e0b8c,youtube_channel_reklama
288,051e6f39-8ba4-4c65-a55b-c4bd3714c72b,youtube_channel_reklama
289,0522469a-81e7-417c-89ae-900eb0f0f0e7,yandex_direct
290,0529f477-e745-4812-b770-4dbc5e21a7f2,youtube_channel_reklama
291,052d9cec-5f7e-401c-b12b-b7da934162d3,youtube_channel_reklama
292,0530847f-221b-408d-be52-e2ba2903c713,instagram_new_adverts
293,05387481-282f-4df4-ba76-d65679352c09,yandex_direct
294,0539491f-b914-4538-9ca9-77b1eea31737,youtube_channel_reklama
295,05397928-efdb-47a9-ac32-a3350078c8f1,youtube_channel_reklama
296,053f7239-4b1e-462c-8c8a-9fee689d27b1,youtube_channel_reklama
297,054512e4-c52e-408e-b5ec-8740826be5b8,yandex_direct
298,05462a88-ebd1-4a03-9875-0ea6ad4d10af,youtube_channel_reklama
299,05512f92-82f5-40e1-94c2-96b15e680ad4,yandex_direct
300,05536b2e-1d0b-4ad1-8745-80110b98cdea,youtube_channel_reklama
301,0554a4cd-4d10-4f5f-b1e9-d8e9cc195c52,yandex_direct
302,05569c52-cb01-4cff-b234-4773888707e6,facebook_ads
303,055736c3-c898-4282-9e5d-f9aa8013045f,yandex_direct
304,055e210a-7734-4a79-bd9d-ba70f35900ec,yandex_direct
305,055f71d1-4424-49f5-9c13-c025d3d41107,yandex_direct
306,0561f1f5-0d4e-454b-8f26-68094807a59a,facebook_ads
307,056ce501-102d-47e3-a9e6-06308c8a4c06,yandex_direct
308,0578ae94-8936-416c-a011-078fc8073dfd,facebook_ads
309,057c000f-512e-44f8-b2d7-16a7abc7d291,facebook_ads
310,0587fefd-2b92-4a30-afeb-4a0fb27763ef,youtube_channel_reklama
311,05915b8a-051a-42f2-bda3-1685a9585c50,youtube_channel_reklama
312,05923ced-010a-4b0a-93d4-d62489c28d76,yandex_direct
313,05929fd2-8eb4-4a9f-bb13-5ebf04ff9c23,yandex_direct
314,0594865e-3a1e-4246-bdae-d8dca4faf6b3,yandex_direct
315,0596db4c-d01a-401b-aac8-a6017f76f69f,yandex_direct
316,059d7fef-e0e8-4206-9501-8ffde13ee098,instagram_new_adverts
317,059f5f82-89ce-4287-8d93-0425971b7c96,youtube_channel_reklama
318,05a59983-0854-4b7f-bd3f-802366c2caf6,youtube_channel_reklama
319,05b2ecdb-3807-42d3-8cef-804fd9f4a1ea,facebook_ads
320,05b95abf-efbd-46a6-b185-57bdb3082880,youtube_channel_reklama
321,05c0864a-b210-4463-b672-ec172bbc6362,instagram_new_adverts
322,05cf4c02-c544-48b9-8da4-eef23e6ba5b4,yandex_direct
323,05d074eb-b756-485b-91db-5f983d97d1a9,facebook_ads
324,05d51cb5-ecb6-4d72-8766-c021888437c0,youtube_channel_reklama
325,05d73f9f-2f8b-4462-bedd-11541677298d,facebook_ads
326,05d79a20-1aec-46ee-a2d5-728bf1dd82c1,youtube_channel_reklama
327,05d7c272-5089-4254-acd9-2b1b48ab7792,youtube_channel_reklama
328,05da5ecc-f0ac-4061-8cfe-5f82be8fb489,facebook_ads
329,05dc9ae5-f9aa-4184-a211-16c04263e6f4,facebook_ads
330,05e24736-f8d1-46d3-826c-552eb37c20ae,facebook_ads
331,05eaeb50-ffa4-4551-b990-a0dd621046e9,yandex_direct
332,05f92774-9e7b-465b-95e0-5626f4b23018,facebook_ads
333,05fa717d-048a-42a7-b089-87e4f1d94dcc,instagram_new_adverts
334,05fedb0e-08f3-48c1-b24a-61662a8f1d1b,yandex_direct
335,0600a798-f4ee-4d74-ac0a-5e6a6565ac2f,yandex_direct
336,0601f513-7522-4cc7-8e1c-9f7cb2e53aad,instagram_new_adverts
337,0602151d-c6b5-4b49-b446-a685c7ddbcfd,youtube_channel_reklama
338,06082b7a-b167-4e39-b7e3-ed5f92a230cc,facebook_ads
339,060ac8b8-d743-4915-aceb-c811ff12f41b,yandex_direct
340,060eb6d2-9814-4bfd-8f9b-dfdbb65c99a0,yandex_direct
341,061201d1-a1f5-4a00-b76d-ce1ae2158e2d,youtube_channel_reklama
342,06132e8d-96e8-4878-bb4c-19df1360913d,yandex_direct
343,06186fce-b431-4979-9cab-d9be4b313afd,instagram_new_adverts
344,061bb326-da64-4802-8ddd-25f33dbbff01,facebook_ads
345,06254c9d-28b6-4f21-8442-3d9d1b265d53,facebook_ads
346,0626874f-af7c-491d-b6f4-42cd355dd34b,facebook_ads
347,062acdf9-2212-4b15-adef-e08bfab0dfa9,yandex_direct
348,0632259e-1dd3-4e7e-9eea-7431b66fca0c,instagram_new_adverts
349,0638fd3b-7681-4625-b292-0d72e380beac,instagram_new_adverts
350,063ce4ad-06ee-4eef-82bc-130830c0d670,yandex_direct
351,063fd81a-f893-4067-9065-9a22b52cd8e4,facebook_ads
352,064167e2-0c26-4bae-900e-1dea89fe1b31,facebook_ads
353,0641f4b7-976c-43b5-b348-a4d39e5d1f63,youtube_channel_reklama
354,064396a0-346a-40b5-9b15-be1a1b77a854,instagram_new_adverts
355,064f414d-d43d-44dd-825f-c29546a79e1f,instagram_new_adverts
356,0655acd2-fe44-415b-aec3-582779db0087,yandex_direct
357,0658c5f0-755e-407a-af1a-d05432586b09,yandex_direct
358,0658f45e-0e7f-44b7-b24a-fef41ea9c529,youtube_channel_reklama
359,0659592a-35d5-440c-ab42-84dcadefcc19,yandex_direct
360,0663f68b-45fa-4b76-9dde-ace980de611f,instagram_new_adverts
361,066488b3-1c98-4232-9e29-373227c175c7,yandex_direct
362,0669e5cc-43cb-4d58-acb6-a081242cb42e,yandex_direct
363,066bdfd4-c9aa-4252-8961-9e8d753707d8,youtube_channel_reklama
364,067be575-59de-4a49-a0d0-9279207abe77,yandex_direct
365,0682206e-e426-4e7e-9379-27ebdb3e5605,instagram_new_adverts
366,06862024-09aa-4f1a-ba4f-760e55051c91,youtube_channel_reklama
367,068752fb-7765-49f4-882b-f83560beb405,instagram_new_adverts
368,0694dc76-182d-4973-9d5c-94b094ba50a8,facebook_ads
369,069da6e2-c888-4806-8a67-6932d7ef4264,yandex_direct
370,06a25ad9-81cb-44cd-9dd1-c57fe67dc78d,facebook_ads
371,06c0d2de-0d7b-4090-8d60-1116e8d49aec,yandex_direct
372,06c14725-4cce-4fd9-ac0b-bb98a28512f3,youtube_channel_reklama
373,06c4e701-e24f-4f4e-9adf-d81af16feb9b,yandex_direct
374,06c592ca-902d-42bb-bac3-75ce84cca159,instagram_new_adverts
375,06c60fa3-12ac-4149-8dd0-1e205622314d,yandex_direct
376,06c9ce8c-5865-47e6-accb-d1f3ac4e1f53,instagram_new_adverts
377,06cd34f8-e3c2-444f-9d69-cd3c90f13c0e,instagram_new_adverts
